,word,number,percent_of_count
258,keniclius,22,0.04072414942060642
259,correct,21,0.03887305171966976
260,related,21,0.03887305171966976
261,educational,21,0.03887305171966976
262,property,21,0.03887305171966976
263,men,21,0.03887305171966976
264,emergency,21,0.03887305171966976
265,quite,21,0.03887305171966976
266,supplemental,21,0.03887305171966976
267,remember,21,0.03887305171966976
268,everything,21,0.03887305171966976
269,release,21,0.03887305171966976
270,peace,21,0.03887305171966976
271,shall,21,0.03887305171966976
272,starfleet,21,0.03887305171966976
273,turn,21,0.03887305171966976
274,mantilles,21,0.03887305171966976
275,box,21,0.03887305171966976
276,maybe,21,0.03887305171966976
277,crystal,21,0.03887305171966976
